"";"geo";"time";"EMP_DC__THS_PER";"SAL_DC__THS_PER";"B1GQ__CP_MNAC";"B1GQ__CP_MEUR";"B1GQ__CP_PPS";"B1GQ__CLV15_MNAC";"gdp_ind_rel_ameco15";"gdp_ind_rel_ameco24";"gdp_ind_rel_ameco37";"B1GQA__CLV15_MNAC";"B1G__CP_MNAC";"B1G__CP_MEUR";"B1G__CP_PPS";"B1G__CLV15_MNAC";"D1__CP_MNAC";"D1__CP_MEUR";"D1__CP_PPS";"D1_aper__CP_MNAC";"HWCDW_0_1_0";"HWCDW_99_0_0";"nulc_aper";"nulc_aper_eur";"nulc_aper_rel_ameco15";"nulc_aper_usd_rel_ameco15";"rulc_aper";"rulc_aper_rel_ameco15";"P7__CLV15_MNAC";"P61__CLV15_MNAC";"P6__CLV15_MNAC";"exp_ind_rel_ameco15";"exp_ind_rel_ameco24";"exp_ind_rel_ameco37";"P62__CLV15_MNAC";"P7__CP_MNAC";"P7__CP_MEUR";"P61__CP_MNAC";"P61__CP_MEUR";"P6__CP_MNAC";"P6__CP_MEUR";"P62__CP_MNAC";"P62__CP_MEUR";"exp_perf_ameco";"B11__CP_MNAC"
"777";"PT";1998;4858,13;3856,25;111353,4;110683,7;141066,5;161589,7;115,5681558;117,7619794;118,7358832;88782,0884;97354,5;96769;123332,1;138786,9;53106,9;52787,6;67277,8;13771,65;NA;13,68883;80,395217;79,9117176;105,2907235;104,501839;116,6649795;115,8946268;46431;25315,04;36805,4;96,7013464;96,4142511;98,2096638;11517,96;40643,2;40398,7;22004,41;21872,07;30434,7;30251,7;8430,28;8379,58;93,2976838;-10208,48
"778";"PT";1999;4933,24;3941,86;119603,3;119603,3;151268,5;167902,3;116,3640789;118,5768476;119,5668673;92476,6414;104225,1;104225,1;131819;143422,7;57079,5;57079,5;72191,4;14480,34;NA;14,48034;82,6119774;82,6119774;106,3447695;105,1483163;115,9729066;114,4411835;50618;26557,93;38103,3;94,8747862;94,7550883;96,5603954;11589,34;44052,7;44052,7;23012,54;23012,54;31673,3;31673,3;8660,77;8660,77;89,1146049;-12379,4
"779";"PT";2000;5041,86;4028,61;128414,5;128414,5;161344,8;174309,8;116,1098757;118,3360819;119,3144049;95344,8457;112521,7;112521,7;141376,5;148739,7;61820,4;61820,4;77673,5;15345,33;NA;15,34533;86,1854761;86,1854761;109,140158;106,5633466;116,9881691;115,2751175;53421,1;28589,67;41351,9;91,6746386;91,9237567;93,6459404;12799,79;50400,6;50400,6;26251,86;26251,86;36218,8;36218,8;9966,95;9966,95;86,7944856;-14181,78
"780";"PT";2001;5130,09;4090,76;135775;135775;167490,1;177697,8;115,6758625;118,1492336;119,0971981;97218,3264;119098,2;119098,2;146917,8;152057,4;65394,8;65394,8;80670,1;15985,98;NA;15,98598;89,6129758;89,6129758;111,030622;109,00172;117,2824708;115,8266942;53960,7;29045,92;42302,5;90,486232;91,9212717;93,5731114;13286,17;51125,6;51125,6;26789,34;26789,34;37253;37253;10463,69;10463,69;87,0002382;-13872,55
"781";"PT";2002;5149,93;4132,89;142554,3;142554,3;173845,9;179067,7;115,2170091;117,584305;118,4611711;98328,0932;124721,5;124721,5;152098,8;153079,6;68422,4;68422,4;83441,5;16555,57;NA;16,55557;92,4521192;92,4521192;112,0756162;110,1631557;116,1325467;114,9441548;53807,2;30479,83;43702,9;91,6611955;93,3930515;95,0030827;13274,32;50228,9;50228,9;27862,91;27862,91;38594,2;38594,2;10731,32;10731,32;88,4493614;-11634,62
"782";"PT";2003;5100,19;4088,21;146067,9;146067,9;179030,8;177401,5;112,8210275;114,8796611;115,645812;97401,6944;127734,3;127734,3;156559,9;151817,6;69832,1;69832,1;85591,1;17081,35;NA;17,08135;95,3542445;95,3542445;113,1181226;112,6513541;115,8090577;114,7572676;53690,7;32992,78;45866,5;94,9639574;96,5231758;98,0027271;12971,49;49329,7;49329,7;29264,83;29264,83;39974,7;39974,7;10709,84;10709,84;89,4273093;-9355,01
"783";"PT";2004;5064,18;4102,18;152248,4;152248,4;183955,5;180574,7;112,0775226;113,8885207;114,5653624;99035,6594;133144,8;133144,8;160873,4;154356,3;72361,7;72361,7;87431,7;17639,83;NA;17,63983;96,0583734;96,0583734;112,2886098;111,5388488;113,9303411;113,6522037;57674,3;33716,17;47495,8;91,9741651;93,2689397;94,5796339;13861,22;54105,3;54105,3;30361,17;30361,17;42122,6;42122,6;11761,47;11761,47;85,7536785;-11982,7
"784";"PT";2005;5040,96;4103,31;158552,7;158552,7;195454,1;181986,5;110,5825159;112,1121141;112,6954441;99536,2245;137485,7;137485,7;169484;155121,8;75781,5;75781,5;93418,8;18468,38;NA;18,46838;99,3325291;99,3325291;114,157617;113,5540685;114,0137021;114,3255915;58934,5;33831,24;47618,2;87,9669138;89,1121543;90,2301152;13870,01;56857,5;56857,5;31007,38;31007,38;42942,7;42942,7;11935,3;11935,3;80,640682;-13914,86
"785";"PT";2006;5060,86;4141,61;166260,5;166260,5;206426,7;184943,9;108,8039465;110,3394702;110,8254755;101154,5947;143562,1;143562,1;178244,7;157650,4;77895,4;77895,4;96713,8;18807,99;NA;18,80799;99,9345261;99,9345261;113,0443265;112,4009022;111,1645842;112,2978123;63389,6;37379,08;53544,9;91,4852643;92,8445724;93,8632656;16230,14;63494,3;63494,3;36095,61;36095,61;50472,4;50472,4;14376,75;14376,75;83,734677;-13021,93
"786";"PT";2007;5061,58;4166,57;175483,4;175483,4;214196,6;189579,6;108,2516676;109,8943128;110,2787266;103758,688;152166;152166;185735,2;162119,9;81065,2;81065,2;98949;19456,11;NA;19,45611;100,8646714;100,8646714;111,6669297;111,0756898;108,9669226;110,4283101;66938,5;38747,89;56995,1;92,2076251;93,265036;94,1214326;18270,13;68003,2;68003,2;38029,7;38029,7;54740,6;54740,6;16710,91;16710,91;83,84709;-13262,6
"787";"PT";2008;5080,13;4190,81;179102,8;179102,8;218443,9;190184,9;108,0891522;109,7485808;110,0119864;103409,9835;156158,2;156158,2;190459,4;163182,4;83676,9;83676,9;102057,1;19966,76;NA;19,96676;103,5607661;103,5607661;110,2354799;111,3822678;109,968638;109,4422096;68432;38201,23;56757,5;91,2975341;91,9585597;92,6464308;18562,12;73100,2;73100,2;38424,85;38424,85;55989,5;55989,5;17564,61;17564,61;84,6006405;-17110,74
"788";"PT";2009;4941,69;4091,67;175416,4;175416,4;211121,4;184247,1;109,3687686;110,8074979;111,0277602;101617,5823;155546,5;155546,5;187207,1;158945,9;83655,1;83655,1;100682,7;20445,23;NA;20,44523;106,4769202;106,4769202;109,2091612;111,7885679;111,8371058;108,1586705;61934,1;33446,9;51055,8;93,2866444;93,6924334;94,2448437;17573,97;59990,6;59990,6;31655,96;31655,96;47877,7;47877,7;16221,76;16221,76;87,6572093;-12112,86
"789";"PT";2010;4871,33;4066,19;179610,8;179610,8;218126,3;187448,7;109,1040654;110,3706916;110,6453184;102899,1454;157970,8;157970,8;191845,9;161455,8;84836,7;84836,7;103029;20863,94;NA;20,86394;105,2810411;105,2810411;108,5706422;110,5007582;109,8753038;107,6190066;66765,7;37235,13;55757,5;92,5491943;92,6956202;93,1642906;18515,31;67738,4;67738,4;36779,35;36779,35;54007,7;54007,7;17228,37;17228,37;87,7335538;-13730,66
"790";"PT";2011;4776,73;3985,37;176096,2;176096,2;210574,6;184269,2;105,751441;106,8802533;107,1018483;100449,9071;154128,2;154128,2;184305,5;159830,1;81593,8;81593,8;97569,3;20473,33;NA;20,47333;103,0517022;103,0517022;106,0753411;107,9478055;107,8345756;106,3962508;62639;40165,8;59595,2;92,5056343;92,7620372;93,1384483;19438,03;68051,8;68051,8;42061,31;42061,31;60673,7;60673,7;18612,38;18612,38;90,6337721;-7378,12
