"";"geo";"time";"B1GQ__CLV15_MNAC";"P6__CLV15_MNAC";"P61__CLV15_MNAC";"P62__CLV15_MNAC";"B11__CP_MEUR";"B1GQ__CP_MEUR";"P6__CP_MEUR";"P61__CP_MEUR";"P62__CP_MEUR";"B11__CP_MNAC";"B1GQ__CP_MNAC";"P6__CP_MNAC";"P61__CP_MNAC";"P62__CP_MNAC";"D1__CP_MEUR";"D1__CP_MNAC";"XPERF";"XSHA";"XGSVD";"XMKT";"eci";"nulc_eo";"gdp_ind";"exp_ind";"exp_goods_ind";"exp_serv_ind";"tbalance_gdp";"eci_rel_ecfin15";"nulc_eo_rel_ecfin15";"gdp_ind_rel_ecfin15";"exp_ind_rel_ecfin15";"exp_goods_ind_rel_ecfin15";"exp_serv_ind_rel_ecfin15";"tbalance_gdp_rel_ecfin15";"eci_rel_ecfin17";"nulc_eo_rel_ecfin17";"gdp_ind_rel_ecfin17";"exp_ind_rel_ecfin17";"exp_goods_ind_rel_ecfin17";"exp_serv_ind_rel_ecfin17";"tbalance_gdp_rel_ecfin17"
"430";"UK";2007;1921029;534891;303279;231142;NA;NA;NA;NA;NA;-30850;1545792;392928;222677;170251;NA;653936;1,0981394543;4,5872300572;725091472896,24;660290885703,947;1,7096;94,6284505865875;102,397100729295;100,483168926903;101,127720517378;99,470676329334;-0,0199574069473771;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"431";"US";2007;15623871,33;1816853;1274748;542058;-536981,393651952;10561274,6479387;1210722,36410069;846212,331265961;364510,032834732;-735933;14474226,905;1659295;1159734;499561;4675145,38854433;6407286,755;1,0218761298;9,6633977952;1732786413689,38;1695691251745,2;1,62483;99,5681239552407;99,8394814514245;91,3199336331336;93,0855526760267;87,4136237778319;-0,0508443735772705;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"432";"JP";2008;520233100;86176700;73319500;12830800;11827,4844211217;3462274,84421122;596741,882584454;509092,161364382;87649,7212200722;1803100;527823800;90973300;77611100;13362200;1513618,89143982;230751200;1,1234885863;4,468892481;712285265052,716;633994215625,87;2,23856;104,285017221888;101,862684053885;104,531615413727;104,667978118362;104,038856049365;0,00341610211589549;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"433";"UK";2008;1918064;547614;304856;242258;NA;NA;NA;NA;NA;-28518;1594737;435499;251905;183594;NA;668171;1,0813685281;4,0650895538;732582999073,726;677459145529,328;1,67044;96,2088199935624;102,23905657501;102,873277113911;101,653567724919;104,254385209922;-0,017882572486874;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"434";"US";2008;15642961,895;1921898;1349451;572399;-503719,064454718;10042057,3232255;1247810,715257;877770,601033451;370040,114223552;-740870;14769857,911;1835280;1291025;544255;4450605,70709818;6545950,874;1,0341746634;9,3564951861;1832970921615,93;1772399756442,39;1,58866;101,697857219493;99,9614737585779;96,5997787436034;98,5405681312832;92,3064890414074;-0,0501609429463928;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"435";"JP";2009;490615000;66026200;54595200;11436700;17048,4885683597;3797287,09528924;471606,567439006;392217,277888599;79389,2895504066;2222100;494938400;61469200;51121600;10347600;1681726,25441154;219196200;0,9406296258;4,153548398;545734062640,483;580179538960,478;2,17852;105,288562395044;96,0634006892231;80,0892276639722;77,9379182750508;92,7347620553488;0,00448964962104375;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"436";"UK";2009;1831550;498272;271544;226801;NA;NA;NA;NA;NA;-20672;1551882;413254;226528;186726;NA;656990;1,0848306679;4,063608499;667819095247,861;615597544420,474;1,61184;99,4795833224289;97,6275786782711;93,6040231515313;90,5457540422212;97,6025510818859;-0,0133206004064742;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"437";"US";2009;15236262,351;1762489;1189307;572655;-300511,184399197;10380029,3475767;1134767,70863206;758095,067393175;376671,924290221;-419153;14478064,934;1582774;1057391;525382;4486149,17192429;6257280,865;1,0595827457;10,0279350496;1680938105413,95;1586415135822,93;1,53293;100,553041453263;97,3625870472208;88,5874523195481;86,8464193679592;92,3477722393071;-0,028950899302549;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"438";"JP";2010;510720000;82440800;70049600;12332700;58213,1796283551;4349024,43220922;648809,359944941;553952,167928424;94857,1920165176;6766700;505530600;75417600;64391400;11026200;1860270,13076394;216237800;1,0112657267;4,5724880909;681406541201,484;673815519703,757;2,11934;100;100;100;100;100;0,0133853420544671;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"439";"UK";2010;1876058;532319;299897;232372;NA;NA;NA;NA;NA;-27207;1612381;460490;264427;196063;NA;662447;1,0372174918;3,7306071034;705063406293,965;679764284601,679;1,57193;100;100;100;100;100;-0,0168738034000649;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"440";"US";2010;15648990,863;1989547;1369437;620107;-401530,512182243;11351711,8835332;1400955,72150562;960187,070981368;440767,896205778;-532309;15048964,444;1857247;1272920;584326;4812636,30233084;6380111,946;1,0475218309;9,865500252;1897489286930,5;1811407868541,62;1,49428;100;100;100;100;100;-0,0353718026234178;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"441";"JP";2011;510841600;82342200;70076300;12204300;-28962,6892573901;4483137,1665465;662359,408795963;567459,444844989;94899,9639509733;-3213700;497448900;73495400;62965300;10530100;1943780,64167268;215681900;0,9339959697;4,1204051971;680591572339,434;728687911329,705;2,31329;100,044337902405;100,02380952381;99,8803990257251;100,038115849341;98,9588654552531;-0,00646036205929896;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"442";"UK";2011;1896087;569215;319491;249723;NA;NA;NA;NA;NA;-16175;1664211;517447;300986;216461;NA;679044;1,0438249226;3,6697163589;756829465538,177;725054028864,773;1,54878;100,506504862282;101,06761091608;106,931182242227;106,533576527941;107,466906511972;-0,00971932044674624;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"443";"US";2011;15891533,782;2132127;1471506;660615;-416391,522988506;11206701,2377874;1520017,24137931;1054925,28735632;465091,954022989;-579617;15599728,123;2115864;1468456;647408;4765820,04454023;6634021,502;1,0424366298;9,4443731278;2033472028995,01;1950691265841,43;1,49138;102,211307735255;101,549894949287;107,166455479564;107,453354918846;106,532421017663;-0,0371555834454205;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"444";"JP";2012;517864400;82462200;70472700;11915700;-80150,2585618109;4883156,40550298;703895,989852669;604515,562493902;99380,4273587667;-8214600;500474700;72142300;61956800;10185500;2097727,58317885;214996100;0,8968335063;3,989350185;681584247393,513;759989722284,803;2,32408;98,7288058797833;101,398887844612;100,025958020786;100,604000593865;96,6187452869201;-0,0164136169121036;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"445";"UK";2012;1923551;573794;316241;258058;NA;NA;NA;NA;NA;-19546;1713241;520389;296785;223604;NA;687757;1,0308807823;3,6024659295;761723822647,546;738905832468,908;1,49378;100,905533842266;102,531531541136;107,79138073223;105,449871122419;111,053827483518;-0,0114087860376911;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"446";"US";2012;16253970,023;2217700;1529597;688103;-429340,753424658;12650974,6497509;1726105,23038605;1190533,15691158;535572,073474471;-551617;16253972,23;2217700;1529597;688103;5398609,20843711;6936133,111;1,0414757706;9,7839631478;2115085755901,82;2030854500435,94;1,45359;104,076945325265;103,865930814941;111,467585334752;111,695317126673;110,965204392145;-0,0339373657217083;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"447";"JP";2013;528248100;83130600;69970500;13116200;-94570,4149313589;3923342,58830788;619266,543267006;523129,723893259;96136,8193737467;-12262000;508700600;80294100;67829000;12465100;1666945,85839889;216136200;0,86297739;3,5263023197;687108017074,12;796206279617,626;2,37352;97,3488327348704;103,43203712406;100,836721623274;99,8870800118773;106,353028939324;-0,0241045518719656;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"448";"UK";2013;1958557;574985;313939;261797;NA;NA;NA;NA;NA;-27752;1782296;535566;298071;237495;NA;720249;1,005527311;3,5765534677;768340737475,605;764117223944,978;1,45544;103,617026113353;104,397465323567;108,01511875398;104,682274247492;112,662885373453;-0,0155709264903248;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"449";"US";2013;16553347,898;2283597;1574563;709028;-360962,276936978;12682170,7650026;1721994,57872148;1177519,01212258;544476,31955425;-479394;16843190,993;2286981;1563863;723119;5362994,50267299;7122592,999;1,0348519389;9,798960553;2177934140985,26;2104585264021,23;1,43702;105,387587205387;105,779011841193;114,779746344268;114,978856274513;114,339622032972;-0,0284621839293537;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"450";"JP";2014;529812800;90896500;74442500;16447400;-95920,4618345093;3697605,30254437;644073,123797306;527935,998859668;116137,124937638;-13458600;518811000;90369900;74074700;16295200;1561872,28280237;219146300;0,9056785472;3,5952729803;751296320175,456;829539710846,795;2,31842;98,6417962083517;103,738408521303;110,25669328779;106,271127886526;133,364145726402;-0,0259412387169894;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"451";"UK";2014;2021225;581483;318476;263721;NA;NA;NA;NA;NA;-38698;1862827;528856;287701;241155;NA;746542;0,9701293982;3,6557244937;774628339798,62;798479399965,858;1,40296;102,988953768795;107,737873775757;109,23581536635;106,195126993601;113,49086809082;-0,020773802398183;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"452";"US";2014;16932051,407;2372284;1644709;727943;-383919,458035378;13210899,6417012;1789543,09371472;1217127,5875047;572415,506210011;-510037;17550680,174;2377408;1616954;760454;5634759,57997742;7485778,102;1,036270473;10,0080541149;2262517542903,31;2183327231441,64;1,30167;107,87200679175;108,198998614241;119,237394241001;120,101107243342;117,389902065289;-0,0290608110308785;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"453";"JP";2015;538081200;93815400;75274200;18541200;-22188,2212791304;4005899,0395354;698498,994862631;560451,19499665;138047,799865982;-2980100;538032300;93815400;75274200;18541200;1646106,76792495;221088600;0,9117635487;3,6683979068;775422208729,582;850464147055,884;2,29751;98,3044940740461;105,357377819549;113,797294543478;107,4584294557;150,341774307329;-0,00553888679174094;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"454";"UK";2015;2069595;604670;330024;275374;NA;NA;NA;NA;NA;-31742;1920998;530778;279729;251049;NA;771852;0,9446778218;3,8039532096;803790495356,573;850862036589,951;1,6425;103,455338847238;110,316152272478;113,591662142437;110,045782385286;118,505671939821;-0,0165237027836572;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"455";"US";2015;17390295,296;2378715;1638901;739210;-474266,786840919;16409212,0243353;2044750,78864353;1348973,4114466;695777,377196936;-526199;18206020,741;2268651;1496686;771965;7092923,72780532;7869598,876;1,0156005798;10,7336866928;2268650500000;2233801895380,29;1,8166;110,129987307261;111,127263401483;119,560633651781;119,676991347539;119,206846560352;-0,0289024717419441;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"456";"JP";2016;542137400;95333600;75581800;19751800;36487,5207986689;4528823,62728785;727237,104825291;574814,475873544;152422,628951747;4385800;544364600;87413900;69092700;18321200;1886022,4625624;226699900;0,9027032568;3,8770393336;787971572048,548;872902103855,702;2,27406;100,107359330854;106,151589912281;115,638858429321;107,897546881067;160,1579540571;0,00805673256490227;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"457";"UK";2016;2114406;624134;332676;291649;NA;NA;NA;NA;NA;-39095;1999461;572855;297589;275266;NA;798127;0,9343440126;3,7088483613;830650129877,239;889019588768,504;1,5493;105,309242380347;112,7047244808;117,248116261114;110,930085996192;125,509527826072;-0,0195527694713725;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"458";"US";2016;17680273,614;2388355;1649256;739038;-457358,388291625;16889611,384949;2016541,69301653;1307785,70783269;708755,985183847;-506250;18695110,842;2232110;1447588;784522;7319745,88671063;8102226,722;1,0011040217;10,760833981;2277844690133,17;2275332673530,6;1,78168;111,302115134136;112,980279487559;120,045166060415;120,433141502676;119,179109411763;-0,0270792724514193;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"459";"JP";2017;551220000;101643800;80678100;20967100;33158,3931812801;4364872,5436035;767843,895509431;609687,475337385;158156,420172046;4201500;553073000;97293500;77253500;20040000;1818035,67200695;230363300;0,9025373382;3,7915257182;840127099598,444;930850241914,095;2,30938;100,192319373245;107,929981203008;123,293078184588;115,172820401544;170,012243871983;0,0075966463739868;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"460";"UK";2017;2166073;666851;355883;311195;NA;NA;NA;NA;NA;-30330;2085008;639523;337580;301943;NA;828565;0,9434319614;3,5487596712;877612492944,643;930234006080,284;1,53259;107,420016291598;115,458743812825;125,272815736429;118,668409487257;133,921040400737;-0,0145467067752258;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"461";"US";2017;18076651,419;2490291;1717366;772465;-475111,976630964;17241158,315482;2114065,68115429;1369086,48313712;744979,198017173;-536734;19477336,549;2388260;1546657;841603;7510858,17916261;8485016,485;0,9857942088;10,4210146906;2370733406356,06;2404896869098,53;1,75541;113,871193128497;115,513208342014;125,16874444283;125,406718235304;124,56963072502;-0,0275568478600611;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"462";"JP";2018;554766500;105465200;84172000;21293800;851,993865030675;4268635,73619632;781798,312883436;622901,073619632;158897,239263804;111100;556630100;101946500;81226300;20720200;1829239,26380368;238532800;0,8910186414;3,6824549887;871712515515,651;978332523026,937;NA;102,976447546246;108,624393013784;127,928404382296;120,160571937599;172,661298823453;0,000199593949374998;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"463";"UK";2018;2203005;687856;356753;331106;NA;NA;NA;NA;NA;-33008;2157410;673865;350404;323461;NA;865862;0,9344241286;3,5299646365;901981618317,855;965280744296,063;NA;109,973428753199;117,427339666471;129,218757925229;118,95850908812;142,489628698811;-0,0152998271075039;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"464";"US";2018;18609078,368;2560065;1789728;774022;-502182,049110923;17386161,9915326;2149101,6088061;1413458,08636749;735643,522438611;-593077;20533057,312;2538089;1669294;868795;7544713,83827265;8910307,043;0,9691888222;10,1046033607;2437376919272,01;2514862804362,71;NA;116,301994531888;118,915516859293;128,675773932458;130,690787528013;124,820716424746;-0,0288840084059665;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"465";"JP";2019;552535400;103927000;81639500;22277200;-13232,5219244324;4572664,5356938;798548,479632817;621058,109990984;177490,369641833;-1614500;557910800;97430900;75775300;21655600;1992253,09400869;243074800;0,8771050255;3,6238598415;858999497191,933;979357627894,344;NA;105,269018655525;108,187539160401;126,062580663943;116,545276489802;180,635221808687;-0,00289383177382478;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"466";"UK";2019;2238348;699654;363502;336152;NA;NA;NA;NA;NA;-36148;2238348;699654;363502;336152;NA;899309;0,9001869934;3,6210062613;932274369034,824;1035645233525,94;NA;113,304133029459;119,311236646202;131,435098127251;121,208948405619;144,661146781884;-0,0161494101900151;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"467";"US";2019;19036052,334;2572105;1791529;783064;-517002,233139795;19098683,4470746;2267485,48459134;1469187,13711478;798298,347476552;-578784;21380976,119;2538450;1644755;893695;8339840,4073247;9336451,336;0,958615994;10,2195405847;2435787767610,03;2540942131964,42;NA;118,764213807045;121,643960947081;129,28093681627;130,822301427521;126,278851875563;-0,0270700456695085;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"468";"JP";2020;528894600;91877000;74659500;17320800;-11906,4423471481;4424147,72260977;687929,421419778;552013,951579811;135915,469839967;-1450800;539082400;83824200;67262900;16561300;1966810,01231022;239655800;0,8313641793;3,5350647042;758474823793,003;912325600139,836;NA;109,07338855797;103,558623120301;111,446031576598;106,580908384916;140,446131017539;-0,00269123978078305;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"469";"UK";2020;1991439;615109;316266;298843;NA;NA;NA;NA;NA;7557;2109594;616786;307181;309605;NA;898500;0,8537699574;3,5326144188;811439344917,035;950419182436,929;NA;128,533738298774;106,150182990078;115,55270429949;105,458207317846;128,605425782797;0,00358220586520439;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"470";"US";2020;18509172;2231685;1609684;635811;-549377,517072316;18438516,5583961;1881120,64437051;1243226,2300823;637894,414288216;-627499;21060473,613;2148616;1420013;728603;8286799,70933287;9465182,628;0,9160589942;9,5580438543;2105425907374,68;2298351875388,19;NA;124,286741733047;118,277096344676;112,170509166157;117,543486848975;102,532466171161;-0,02979510392457;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"471";"JP";2021;540226100;102619500;85283700;17560500;-22730,2125038497;4229899,13766554;769908,376963351;633536,341238066;136372,035725285;-2952200;549379300;99995700;82283700;17712000;1880427,31752387;244229900;0,8367609782;3,3223205427;847999070635,119;1013430469121,81;NA;109,063586872458;105,7773535401;124,476594113594;121,747590278888;142,389744338223;-0,00537370082928134;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"472";"UK";2021;2142738;628918;316748;312170;NA;NA;NA;NA;NA;-28039;2270246;654284;323555;330729;NA;956936;0,7874030242;3,1331194533;801005338178,291;1017274906980,62;NA;126,667119307914;114,214912332135;118,146825493736;105,61892916568;134,34062623724;-0,0123506439390269;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
